sequence_id,step,state_0,state_mean,target,state_std,aleatoric_unc,epistemic_unc,weight
1065,0,1.685212,-1.947097,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1066,0,-0.074740,1.286916,0.396485,4.68263433e-4,4.68263433e-4,4.68263433e-4,2.135545e3
1067,0,-0.622854,-1.189577,0.009766,1.89217620e-5,1.89217620e-5,1.89217620e-5,5.284641e4
1068,0,-1.112651,-0.809272,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1069,0,-1.930885,1.035835,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1070,0,-1.052285,-0.916136,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1071,0,-0.805937,-1.627317,0.000001,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1072,0,1.331920,1.915988,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1073,0,-1.393785,1.423458,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1074,0,0.044212,-0.691028,0.537353,6.93906457e-4,6.93906457e-4,6.93906457e-4,1.441114e3
1075,0,0.953704,-1.285502,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1076,0,1.185663,-0.759732,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1077,0,1.705312,-0.994608,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1078,0,1.507941,0.017227,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1079,0,1.362023,1.678510,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1080,0,1.623002,-0.530218,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1081,0,-0.446781,1.553134,0.052734,9.77499267e-5,9.77499267e-5,9.77499267e-5,1.023008e4
1082,0,0.790411,-1.626964,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1083,0,-0.108615,-1.568872,0.326172,4.30101572e-4,4.30101572e-4,4.30101572e-4,2.325027e3
1084,0,0.600005,-0.444324,0.986328,2.63859676e-5,2.63859676e-5,2.63859676e-5,3.789750e4
1085,0,-1.256702,1.159457,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1086,0,-0.898258,-1.312323,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1087,0,-1.050591,-1.240305,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1088,0,1.390794,-0.103061,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1089,0,1.287267,-1.651661,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1090,0,0.296653,-0.690865,0.853516,2.44666666e-4,2.44666666e-4,2.44666666e-4,4.087177e3
1091,0,-0.186971,-0.998604,0.214844,3.30105153e-4,3.30105153e-4,3.30105153e-4,3.029329e3
1092,0,-0.791768,-1.787592,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1093,0,1.264384,0.330932,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1094,0,-0.822238,0.635419,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1095,0,-0.893013,1.194082,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1096,0,-0.636239,-0.997156,0.019532,3.74726717e-5,3.74726717e-5,3.74726717e-5,2.668540e4
1097,0,-0.302070,0.194327,0.128907,2.19741639e-4,2.19741639e-4,2.19741639e-4,4.550778e3
1098,0,-0.206999,-0.059307,0.238280,3.55185182e-4,3.55185182e-4,3.55185182e-4,2.815425e3
1099,0,0.617527,0.713286,0.996093,1.27799992e-4,1.27799992e-4,1.27799992e-4,7.824665e3
1100,0,1.553677,-1.208660,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1101,0,1.170215,-1.185423,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1102,0,1.353974,-1.010597,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1103,0,-0.204994,0.564050,0.210938,3.25716152e-4,3.25716152e-4,3.25716152e-4,3.070148e3
1104,0,1.166315,-1.770317,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1105,0,-1.280403,-1.077396,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1106,0,-0.353520,1.334598,0.097656,1.72440505e-4,1.72440505e-4,1.72440505e-4,5.799068e3
1107,0,1.434082,0.805930,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1108,0,0.589363,-1.396709,0.986328,2.63859676e-5,2.63859676e-5,2.63859676e-5,3.789750e4
1109,0,0.150944,1.093058,0.698913,6.28137766e-4,6.28137766e-4,6.28137766e-4,1.592005e3
1110,0,-0.716799,-1.408673,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1111,0,-1.418904,0.337839,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1112,0,1.574019,-0.223269,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1113,0,1.846750,0.494033,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1114,0,1.857046,-0.122352,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1115,0,-0.135271,-0.430388,0.320312,4.26047519e-4,4.26047519e-4,4.26047519e-4,2.347151e3
1116,0,0.023029,-0.255119,0.552120,6.93976159e-4,6.93976159e-4,6.93976159e-4,1.440970e3
1117,0,-0.639788,1.766153,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1118,0,0.800460,-0.774464,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1119,0,-1.040930,0.655221,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1120,0,-1.150909,0.867552,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1121,0,-1.134027,1.414110,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1122,0,-0.895722,-0.385182,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1123,0,1.541695,1.852770,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1124,0,1.305791,0.379577,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1125,0,0.307686,-0.568296,0.898437,1.78563437e-4,1.78563437e-4,1.78563437e-4,5.600219e3
1126,0,1.218525,0.246720,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1127,0,0.716674,0.017355,0.986328,2.63859676e-5,2.63859676e-5,2.63859676e-5,3.789750e4
1128,0,-0.843695,-1.808300,0.000001,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1129,0,-0.009639,-0.279344,0.537109,4.86538032e-4,4.86538032e-4,4.86538032e-4,2.055334e3
1130,0,-0.981102,-1.160559,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1131,0,-0.655777,0.719513,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1132,0,-1.897448,1.510502,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1133,0,-1.609920,1.416353,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1134,0,-1.093668,-1.386161,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1135,0,1.049790,-0.797748,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1136,0,1.564572,1.026977,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1137,0,-1.692275,-0.238149,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1138,0,0.219193,-1.785094,0.808593,3.02873655e-4,3.02873655e-4,3.02873655e-4,3.301696e3
1139,0,1.277649,-1.381192,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1140,0,-0.765776,-1.504097,0.001954,3.81421003e-6,3.81421003e-6,3.81421003e-6,2.621088e5
1141,0,-1.658534,-1.141395,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1142,0,-1.757426,0.205316,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1143,0,1.077758,-1.462618,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1144,0,-1.131857,1.646303,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1145,0,0.388227,0.611384,0.912110,1.56875087e-4,1.56875087e-4,1.56875087e-4,6.374458e3
1146,0,-0.238700,0.395334,0.201172,3.14481012e-4,3.14481012e-4,3.14481012e-4,3.179832e3
1147,0,0.187883,0.912221,0.789062,3.25716920e-4,3.25716920e-4,3.25716920e-4,3.070141e3
1148,0,-1.856211,-1.145467,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1149,0,0.839490,1.635745,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1150,0,0.582509,1.667492,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1151,0,-0.040904,1.357827,0.417969,4.76064438e-4,4.76064438e-4,4.76064438e-4,2.100552e3
1152,0,-1.002365,1.013798,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1153,0,-1.978626,-1.138192,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1154,0,-0.117648,0.996030,0.326172,4.30101309e-4,4.30101309e-4,4.30101309e-4,2.325028e3
1155,0,1.605932,-0.380986,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1156,0,-1.359332,-1.867923,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1157,0,-0.152915,-0.201015,0.304687,4.14581143e-4,4.14581143e-4,4.14581143e-4,2.412067e3
1158,0,-1.885063,0.535567,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1159,0,1.042572,1.536256,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1160,0,1.878463,0.554715,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1161,0,-0.582479,-1.549372,0.025391,4.84253774e-5,4.84253774e-5,4.84253774e-5,2.064990e4
1162,0,1.809098,1.020931,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1163,0,1.100926,1.268718,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1164,0,0.801623,-0.973703,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1165,0,-0.062328,1.641068,0.392578,4.66651000e-4,4.66651000e-4,4.66651000e-4,2.142924e3
1166,0,-1.533865,0.156595,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1167,0,0.140224,1.450492,0.689453,4.18993251e-4,4.18993251e-4,4.18993251e-4,2.386668e3
1168,0,-1.251180,0.026472,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1169,0,-0.005561,-1.569474,0.470703,4.87553034e-4,4.87553034e-4,4.87553034e-4,2.051055e3
1170,0,-1.999920,-1.873933,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1171,0,1.631712,1.316114,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1172,0,-1.327963,-0.657318,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1173,0,-1.748724,-1.936415,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1174,0,-0.543064,-1.644824,0.029297,5.56503232e-5,5.56503232e-5,5.56503232e-5,1.796902e4
1175,0,-0.496388,-0.550116,0.035156,2.35190733e-4,2.35190733e-4,2.35190733e-4,4.251850e3
1176,0,-1.033156,0.146126,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1177,0,-0.895720,1.180609,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1178,0,1.321066,0.517772,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1179,0,-1.090988,-0.173700,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1180,0,1.667614,0.463390,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1181,0,-0.102006,-1.107346,0.314454,4.21860338e-4,4.21860338e-4,4.21860338e-4,2.370447e3
1182,0,0.262002,1.077136,0.865234,2.28183859e-4,2.28183859e-4,2.28183859e-4,4.382412e3
1183,0,0.388789,-0.372177,0.912272,3.70741322e-4,3.70741322e-4,3.70741322e-4,2.697291e3
1184,0,-1.030879,1.327587,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1185,0,1.877252,-1.508612,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1186,0,1.224932,-0.320779,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1187,0,-1.811538,1.759596,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1188,0,-1.929085,0.382539,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1189,0,-1.546499,0.457442,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1190,0,0.124708,-1.063733,0.683593,4.23271173e-4,4.23271173e-4,4.23271173e-4,2.362546e3
1191,0,1.962524,0.112361,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1192,0,1.471939,-1.675805,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1193,0,1.808241,0.629351,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1194,0,-1.519333,-0.125183,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1195,0,-1.200561,1.737842,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1196,0,0.297862,-0.891386,0.875000,2.14037609e-4,2.14037609e-4,2.14037609e-4,4.672054e3
1197,0,0.726711,-1.687956,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1198,0,-1.715219,-1.666006,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1199,0,0.970739,-0.035861,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1200,0,0.003224,-1.135513,0.519531,4.88486424e-4,4.88486424e-4,4.88486424e-4,2.047136e3
1201,0,1.239372,1.730180,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1202,0,1.222316,0.652947,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1203,0,-1.661839,1.104918,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1204,0,-0.684300,1.999647,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1205,0,1.346344,1.467652,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1206,0,-1.731376,0.354165,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1207,0,-1.001883,-0.362575,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1208,0,-1.230443,1.988374,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1209,0,1.673611,1.932562,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1210,0,0.854225,-0.743165,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1211,0,0.145468,-1.883691,0.668733,6.47691697e-4,6.47691697e-4,6.47691697e-4,1.543942e3
1212,0,-0.384515,-0.735396,0.091796,1.63145612e-4,1.63145612e-4,1.63145612e-4,6.129456e3
1213,0,-0.713604,-0.145531,0.011719,2.26613290e-5,2.26613290e-5,2.26613290e-5,4.412609e4
1214,0,1.243505,-1.853152,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1215,0,1.480750,-1.553619,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1216,0,-1.344450,1.571391,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1217,0,0.386233,0.321256,0.900391,1.75508603e-4,1.75508603e-4,1.75508603e-4,5.697694e3
1218,0,-0.041496,-1.527484,0.433594,4.80603220e-4,4.80603220e-4,4.80603220e-4,2.080714e3
1219,0,-0.463485,-1.239054,0.056640,1.04559903e-4,1.04559903e-4,1.04559903e-4,9.563804e3
1220,0,-0.943792,-0.656955,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1221,0,-1.120955,-1.529970,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1222,0,1.400681,-0.565915,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1223,0,1.059094,-0.778486,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1224,0,1.273897,1.926466,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1225,0,-0.021927,1.536482,0.455078,4.85283884e-4,4.85283884e-4,4.85283884e-4,2.060645e3
1226,0,-0.173180,1.748393,0.248047,3.65005042e-4,3.65005042e-4,3.65005042e-4,2.739681e3
1227,0,-0.008313,0.885073,0.496094,4.89202981e-4,4.89202981e-4,4.89202981e-4,2.044137e3
1228,0,0.552173,-1.041817,0.987305,1.36113774e-4,1.36113774e-4,1.36113774e-4,7.346741e3
1229,0,0.169938,-0.050014,0.748047,3.68827915e-4,3.68827915e-4,3.68827915e-4,2.711284e3
1230,0,1.234477,0.236257,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1231,0,-0.818459,-0.940486,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1232,0,-1.251137,1.950154,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1233,0,-1.320367,1.770747,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1234,0,-0.220030,-1.566382,0.191406,3.02871578e-4,3.02871578e-4,3.02871578e-4,3.301719e3
1235,0,0.328521,0.762594,0.880859,2.05370977e-4,2.05370977e-4,2.05370977e-4,4.869213e3
1236,0,1.778140,0.314995,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1237,0,-1.071524,-1.418218,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1238,0,-0.596879,1.373458,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1239,0,-0.688167,1.879481,0.013672,2.63859676e-5,2.63859676e-5,2.63859676e-5,3.789750e4
1240,0,-1.729721,0.510640,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1241,0,0.021678,-0.808186,0.519531,4.88486394e-4,4.88486394e-4,4.88486394e-4,2.047136e3
1242,0,-1.937075,-1.098136,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1243,0,1.579271,1.955601,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1244,0,0.948856,0.186921,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1245,0,0.205950,-1.525050,0.763672,3.53179667e-4,3.53179667e-4,3.53179667e-4,2.831412e3
1246,0,-1.136044,0.719883,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1247,0,0.116204,0.193132,0.667969,4.34020748e-4,4.34020748e-4,4.34020748e-4,2.304032e3
1248,0,0.217434,-1.818230,0.797170,5.30317023e-4,5.30317023e-4,5.30317023e-4,1.885661e3
1249,0,-1.303049,0.890734,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1250,0,1.936029,-1.295407,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1251,0,-0.307275,1.822701,0.126952,2.16894324e-4,2.16894324e-4,2.16894324e-4,4.610519e3
1252,0,1.271267,-1.851533,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1253,0,-0.297834,-0.741972,0.134766,2.28183859e-4,2.28183859e-4,2.28183859e-4,4.382412e3
1254,0,0.683739,-0.652313,0.982422,3.37904595e-5,3.37904595e-5,3.37904595e-5,2.959328e4
1255,0,1.055297,0.480544,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1256,0,-0.120219,0.010677,0.333984,4.35296897e-4,4.35296897e-4,4.35296897e-4,2.297277e3
1257,0,-0.595355,-0.652919,0.013672,2.63876285e-5,2.63876285e-5,2.63876285e-5,3.789511e4
1258,0,-1.852328,1.943153,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1259,0,1.578971,-0.097184,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1260,0,1.986628,1.457667,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1261,0,-1.937912,-0.911187,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1262,0,-1.248805,1.814146,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1263,0,-1.317807,-1.932450,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1264,0,-0.370286,1.185020,0.091797,1.63147313e-4,1.63147313e-4,1.63147313e-4,6.129392e3
1265,0,-0.574033,0.049035,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1266,0,-1.254795,0.069384,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1267,0,-1.184278,-1.424463,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1268,0,1.704047,1.273020,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1269,0,-0.306069,-0.532458,0.148437,2.47360575e-4,2.47360575e-4,2.47360575e-4,4.042665e3
1270,0,0.118571,1.221618,0.664063,4.36558716e-4,4.36558716e-4,4.36558716e-4,2.290637e3
1271,0,-0.765644,-0.722241,0.007813,1.51682212e-5,1.51682212e-5,1.51682212e-5,6.592296e4
1272,0,0.143016,0.384598,0.734375,3.81733829e-4,3.81733829e-4,3.81733829e-4,2.619619e3
1273,0,1.742400,-1.848469,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1274,0,1.173209,-0.155338,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1275,0,-0.528456,-1.313659,0.023437,4.47852342e-5,4.47852342e-5,4.47852342e-5,2.232829e4
1276,0,-1.793642,0.603239,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1277,0,1.140413,1.549644,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1278,0,-1.975913,1.407745,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1279,0,-0.885386,-1.941400,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1280,0,1.439542,1.108225,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1281,0,-1.304254,-0.968006,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1282,0,0.459370,1.724468,0.958984,7.69706890e-5,7.69706890e-5,7.69706890e-5,1.299179e4
1283,0,-0.504378,-0.218796,0.031249,5.92359362e-5,5.92359362e-5,5.92359362e-5,1.688136e4
1284,0,1.038523,-1.383089,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1285,0,1.374278,-0.649737,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1286,0,0.281762,1.350153,0.833290,4.88022304e-4,4.88022304e-4,4.88022304e-4,2.049082e3
1287,0,1.153611,-0.506036,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1288,0,0.630060,1.480189,0.984375,3.00956777e-5,3.00956777e-5,3.00956777e-5,3.322626e4
1289,0,0.322167,-1.765318,0.876953,2.11162116e-4,2.11162116e-4,2.11162116e-4,4.735676e3
1290,0,0.073599,-0.439944,0.583984,4.75429949e-4,4.75429949e-4,4.75429949e-4,2.103355e3
1291,0,0.701784,1.527775,0.994140,1.13978429e-5,1.13978429e-5,1.13978429e-5,8.772820e4
1292,0,-0.206159,1.237710,0.181641,2.90891992e-4,2.90891992e-4,2.90891992e-4,3.437690e3
1293,0,-0.218032,0.494765,0.207973,7.47824415e-4,7.47824415e-4,7.47824415e-4,1.337211e3
1294,0,1.708760,-0.046888,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1295,0,1.414863,0.837846,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1296,0,-1.785071,0.934796,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1297,0,0.864149,0.302260,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1298,0,0.438096,-1.000792,0.929687,1.27920696e-4,1.27920696e-4,1.27920696e-4,7.817282e3
1299,0,1.954125,-1.645609,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1300,0,-1.124272,1.700622,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1301,0,-1.958494,0.752069,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1302,0,-0.690567,1.665489,0.011719,2.26613290e-5,2.26613290e-5,2.26613290e-5,4.412609e4
1303,0,0.962582,1.708331,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1304,0,-0.096820,-0.263305,0.373047,4.57692291e-4,4.57692291e-4,4.57692291e-4,2.184869e3
1305,0,-1.972199,-0.060807,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1306,0,-0.344469,0.062189,0.097657,1.72442834e-4,1.72442834e-4,1.72442834e-4,5.798990e3
1307,0,0.868573,1.430695,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1308,0,-1.475224,1.364498,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1309,0,-1.020321,1.415891,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
1310,0,0.532154,-1.841977,0.964844,6.63758954e-5,6.63758954e-5,6.63758954e-5,1.506548e4
