sequence_id,step,margin,q_pred,obs_reliability,alpha_entropy,alpha_max,attention_argmax,collapse_temperature,state_mean,state_std,state_q10,state_q90,aleatoric_unc,epistemic_unc,target,calibrator_id
653,0,0.993085,0.729697,0.729697,0.526566,0.862969,22,0.829844,1.874,1e-12,1.874,1.874,1e-12,1e-12,1,identity
654,0,-0.0031972,0.499201,0.499201,1.85021,0.435705,22,0.829844,1.10478,3.37933e-05,1.10478,1.10478,3.37933e-05,3.37933e-05,0,identity
655,0,0.991709,0.729425,0.729425,0.551853,0.857596,22,0.829844,-1.56507,5.56492e-05,-1.56507,-1.56507,5.56492e-05,5.56492e-05,1,identity
656,0,-0.0101186,0.49747,0.49747,1.77563,0.44593,22,0.829844,1.03389,1e-12,1.03389,1.03389,1e-12,1e-12,0,identity
657,0,0.992602,0.729602,0.729602,0.540744,0.860856,22,0.829844,0.299324,0.000153716,0.299324,0.299324,0.000153716,0.000153716,1,identity
658,0,0.984919,0.728083,0.728083,0.540629,0.840266,22,0.829844,-0.15396,1e-12,-0.15396,-0.15396,1e-12,1e-12,1,identity
659,0,0.775434,0.684695,0.684695,1.10963,0.646769,24,0.829844,-1.1103,1e-12,-1.1103,-1.1103,1e-12,1e-12,0.796875,identity
660,0,0.0244405,0.50611,0.50611,2.10285,0.408596,22,0.829844,0.802201,0.000594242,0.802201,0.802201,0.000594242,0.000594242,0.033203,identity
661,0,0.986625,0.728421,0.728421,0.595906,0.839037,22,0.829844,-0.738857,1e-12,-0.738857,-0.738857,1e-12,1e-12,1,identity
662,0,0.0972769,0.5243,0.5243,2.50175,0.335746,22,0.829844,0.675203,3.81421e-06,0.675203,0.675203,3.81421e-06,3.81421e-06,0.08789,identity
663,0,0.0290879,0.507271,0.507271,2.13676,0.404051,22,0.829844,1.55819,3.74703e-05,1.55819,1.55819,3.74703e-05,3.74703e-05,0,identity
664,0,0.864643,0.70363,0.70363,0.92808,0.508009,22,0.829844,-1.55027,0.000330104,-1.55027,-1.55027,0.000330104,0.000330104,0.869142,identity
665,0,0.00175182,0.500438,0.500438,1.90333,0.430414,22,0.829844,0.013498,4.11352e-05,0.013498,0.013498,4.11352e-05,4.11352e-05,0,identity
666,0,0.987302,0.728555,0.728555,0.590807,0.841529,22,0.829844,-1.77531,1e-12,-1.77531,-1.77531,1e-12,1e-12,1,identity
667,0,0.992227,0.729527,0.729527,0.545792,0.859484,22,0.829844,1.79953,1e-12,1.79953,1.79953,1e-12,1e-12,1,identity
668,0,0.281121,0.569821,0.569821,3.15772,0.154413,22,0.829844,1.14748,1e-12,1.14748,1.14748,1e-12,1e-12,0.310547,identity
669,0,0.197767,0.549281,0.549281,2.89812,0.234395,22,0.829844,1.09373,0.000467465,1.09373,1.09373,0.000467465,0.000467465,0.173828,identity
670,0,0.947392,0.72059,0.72059,0.690665,0.736565,22,0.829844,1.68746,1e-12,1.68746,1.68746,1e-12,1e-12,0.955078,identity
671,0,0.986863,0.728468,0.728468,0.594149,0.839901,22,0.829844,0.053858,1e-12,0.053858,0.053858,1e-12,1e-12,1,identity
672,0,-0.00193365,0.499517,0.499517,1.86407,0.43427,22,0.829844,-0.717371,0.000390507,-0.717371,-0.717371,0.000390507,0.000390507,0,identity
673,0,0.989158,0.728922,0.728922,0.575949,0.848319,22,0.829844,0.40737,0.000573433,0.40737,0.40737,0.000573433,0.000573433,1,identity
674,0,-0.0077972,0.498051,0.498051,1.79961,0.441893,22,0.829844,-0.70643,1e-12,-0.70643,-0.70643,1e-12,1e-12,0,identity
675,0,0.0170179,0.504254,0.504254,2.04451,0.415748,22,0.829844,-0.956521,1e-12,-0.956521,-0.956521,1e-12,1e-12,0,identity
676,0,0.992843,0.729649,0.729649,0.523364,0.862416,22,0.829844,0.868303,1e-12,0.868303,0.868303,1e-12,1e-12,1,identity
677,0,0.961149,0.723352,0.723352,0.637277,0.774473,22,0.829844,0.399459,0.000456715,0.399459,0.399459,0.000456715,0.000456715,0.978515,identity
678,0,0.99304,0.729688,0.729688,0.532418,0.862557,22,0.829844,0.379499,2.6386e-05,0.379499,0.379499,2.6386e-05,2.6386e-05,1,identity
679,0,-0.00940871,0.497648,0.497648,1.78274,0.444612,22,0.829844,-1.49928,1e-12,-1.49928,-1.49928,1e-12,1e-12,0,identity
680,0,0.991725,0.729429,0.729429,0.551677,0.857654,22,0.829844,0.30514,0.000374448,0.30514,0.30514,0.000374448,0.000374448,1,identity
681,0,0.992997,0.729679,0.729679,0.533573,0.862382,22,0.829844,-0.171563,1e-12,-0.171563,-0.171563,1e-12,1e-12,1,identity
682,0,0.989459,0.728981,0.728981,0.573383,0.849417,22,0.829844,-1.07668,0.000414582,-1.07668,-1.07668,0.000414582,0.000414582,1,identity
683,0,0.980293,0.727166,0.727166,0.558652,0.827378,22,0.829844,1.3563,1e-12,1.3563,1.3563,1e-12,1e-12,1,identity
684,0,0.987605,0.728615,0.728615,0.588471,0.842644,22,0.829844,0.457908,4.47852e-05,0.457908,0.457908,4.47852e-05,4.47852e-05,1,identity
685,0,0.993101,0.7297,0.7297,0.529864,0.862861,22,0.829844,0.403242,1e-12,0.403242,0.403242,1e-12,1e-12,1,identity
686,0,0.991345,0.729353,0.729353,0.521799,0.858312,22,0.829844,0.044688,0.000117998,0.044688,0.044688,0.000117998,0.000117998,1,identity
687,0,0.00621076,0.501553,0.501553,1.94807,0.42605,22,0.829844,1.02113,1e-12,1.02113,1.02113,1e-12,1e-12,0,identity
688,0,0.986454,0.728387,0.728387,0.597174,0.838406,22,0.829844,0.733142,1e-12,0.733142,0.733142,1e-12,1e-12,1,identity
689,0,0.000230935,0.500058,0.500058,1.88735,0.431961,22,0.829844,0.624992,1e-12,0.624992,0.624992,1e-12,1e-12,0,identity
690,0,0.0298664,0.507466,0.507466,2.14227,0.403288,22,0.829844,0.134039,0.000309882,0.134039,0.134039,0.000309882,0.000309882,0.023438,identity
691,0,0.986233,0.728343,0.728343,0.598802,0.837585,22,0.829844,-1.50781,8.04641e-05,-1.50781,-1.50781,8.04641e-05,8.04641e-05,1,identity
692,0,0.81315,0.69278,0.69278,1.03126,0.573765,24,0.829844,-0.247831,1e-12,-0.247831,-0.247831,1e-12,1e-12,0.832031,identity
693,0,0.227333,0.55659,0.55659,3.0058,0.205219,22,0.829844,-0.950624,1e-12,-0.950624,-0.950624,1e-12,1e-12,0.242187,identity
694,0,0.00452307,0.501131,0.501131,1.9315,0.427688,22,0.829844,0.096408,0.000193606,0.096408,0.096408,0.000193606,0.000193606,0,identity
695,0,0.0174908,0.504373,0.504373,2.0484,0.415295,22,0.829844,-1.03195,5.92397e-05,-1.03195,-1.03195,5.92397e-05,5.92397e-05,0,identity
696,0,0.00546679,0.501367,0.501367,1.94083,0.426766,22,0.829844,0.705746,1e-12,0.705746,0.705746,1e-12,1e-12,0.00586,identity
697,0,0.929125,0.716898,0.716898,0.754909,0.686157,22,0.829844,1.12872,1e-12,1.12872,1.12872,1e-12,1e-12,0.947265,identity
698,0,0.726109,0.673951,0.673951,1.26346,0.702273,24,0.829844,0.546861,0.00029089,0.546861,0.546861,0.00029089,0.00029089,0.753906,identity
699,0,-0.00988203,0.49753,0.49753,1.77797,0.445481,22,0.829844,0.737677,1e-12,0.737677,0.737677,1e-12,1e-12,0,identity
700,0,0.980203,0.727149,0.727149,0.559016,0.827131,22,0.829844,0.24359,0.00066064,0.24359,0.24359,0.00066064,0.00066064,0.982422,identity
701,0,0.986382,0.728373,0.728373,0.597719,0.838129,22,0.829844,1.14691,1e-12,1.14691,1.14691,1e-12,1e-12,1,identity
702,0,0.993062,0.729692,0.729692,0.531674,0.862662,22,0.829844,-0.853829,1e-12,-0.853829,-0.853829,1e-12,1e-12,1,identity
703,0,0.210684,0.552477,0.552477,2.94647,0.22155,22,0.829844,0.408127,1e-12,0.408127,0.408127,1e-12,1e-12,0.197265,identity
704,0,0.0120588,0.503015,0.503015,2.00217,0.420472,22,0.829844,-0.433433,1e-12,-0.433433,-0.433433,1e-12,1e-12,0,identity
705,0,0.269341,0.566931,0.566931,3.13119,0.16512,22,0.829844,-0.170773,1.13978e-05,-0.170773,-0.170773,1.13978e-05,1.13978e-05,0.255859,identity
706,0,0.986128,0.728323,0.728323,0.599554,0.837209,22,0.829844,-0.660315,1e-12,-0.660315,-0.660315,1e-12,1e-12,1,identity
707,0,-0.0016587,0.499585,0.499585,1.86704,0.433967,22,0.829844,0.478958,0.00043402,0.478958,0.478958,0.00043402,0.00043402,0,identity
708,0,0.99038,0.729163,0.729163,0.523441,0.8556,22,0.829844,1.91527,1e-12,1.91527,1.91527,1e-12,1e-12,0.998046,identity
709,0,0.961265,0.723375,0.723375,0.636808,0.774809,22,0.829844,1.33841,1e-12,1.33841,1.33841,1e-12,1e-12,0.953126,identity
710,0,0.991824,0.729448,0.729448,0.550561,0.858018,22,0.829844,-1.5314,8.74263e-05,-1.5314,-1.5314,8.74263e-05,8.74263e-05,1,identity
711,0,0.324963,0.580533,0.580533,3.21625,0.116342,22,0.829844,1.46137,1e-12,1.46137,1.46137,1e-12,1e-12,0.333984,identity
712,0,0.868716,0.704478,0.704478,0.919085,0.519277,22,0.829844,-1.57924,0.000101163,-1.57924,-1.57924,0.000101163,0.000101163,0.871094,identity
713,0,0.992374,0.729557,0.729557,0.543913,0.860017,22,0.829844,0.702628,1e-12,0.702628,0.702628,1e-12,1e-12,1,identity
714,0,0.989672,0.729023,0.729023,0.57153,0.850196,22,0.829844,1.87622,1e-12,1.87622,1.87622,1e-12,1e-12,1,identity
715,0,0.0147718,0.503693,0.503693,2.02571,0.417881,22,0.829844,0.35995,1e-12,0.35995,0.35995,1e-12,1e-12,0,identity
716,0,-0.00837641,0.497906,0.497906,1.79348,0.442832,22,0.829844,-1.00472,0.000280205,-1.00472,-1.00472,0.000280205,0.000280205,0,identity
717,0,0.0149173,0.503729,0.503729,2.02694,0.417761,22,0.829844,0.04735,1e-12,0.04735,0.04735,1e-12,1e-12,0.00586,identity
718,0,0.993032,0.729686,0.729686,0.532639,0.862528,22,0.829844,0.636258,0.000370716,0.636258,0.636258,0.000370716,0.000370716,1,identity
719,0,0.0144165,0.503604,0.503604,2.02267,0.418234,22,0.829844,-1.24707,0.000163148,-1.24707,-1.24707,0.000163148,0.000163148,0,identity
720,0,0.992481,0.729578,0.729578,0.542457,0.860415,22,0.829844,-1.64153,1e-12,-1.64153,-1.64153,1e-12,1e-12,1,identity
721,0,-0.00932509,0.497669,0.497669,1.78365,0.444469,22,0.829844,0.957083,0.000383123,0.957083,0.957083,0.000383123,0.000383123,0,identity
722,0,0.990242,0.729136,0.729136,0.52374,0.855209,22,0.829844,1.77624,1e-12,1.77624,1.77624,1e-12,1e-12,1,identity
723,0,0.914232,0.713865,0.713865,0.801706,0.644999,22,0.829844,-0.716963,1e-12,-0.716963,-0.716963,1e-12,1e-12,0.916615,identity
724,0,0.0890863,0.522257,0.522257,2.46607,0.344033,22,0.829844,0.371043,1e-12,0.371043,0.371043,1e-12,1e-12,0.060547,identity
725,0,0.989351,0.72896,0.72896,0.574316,0.84902,22,0.829844,-1.71769,0.000222569,-1.71769,-1.71769,0.000222569,0.000222569,1,identity
726,0,0.00861115,0.502153,0.502153,1.97087,0.423765,22,0.829844,-1.64789,1e-12,-1.64789,-1.64789,1e-12,1e-12,0,identity
727,0,0.98927,0.728944,0.728944,0.574998,0.84873,22,0.829844,-0.901359,4.11395e-05,-0.901359,-0.901359,4.11395e-05,4.11395e-05,1,identity
728,0,-0.000681943,0.49983,0.49983,1.87762,0.432915,22,0.829844,1.33424,0.000241957,1.33424,1.33424,0.000241957,0.000241957,0,identity
729,0,0.961445,0.723411,0.723411,0.636081,0.77531,22,0.829844,1.22771,1e-12,1.22771,1.22771,1e-12,1e-12,0.980468,identity
730,0,0.987454,0.728585,0.728585,0.589645,0.842085,22,0.829844,1.77717,1e-12,1.77717,1.77717,1e-12,1e-12,1,identity
731,0,0.987936,0.72868,0.72868,0.585889,0.843856,22,0.829844,0.633107,0.00031902,0.633107,0.633107,0.00031902,0.00031902,1,identity
732,0,0.986671,0.72843,0.72843,0.595567,0.839205,22,0.829844,-1.10483,1e-12,-1.10483,-1.10483,1e-12,1e-12,1,identity
733,0,0.989764,0.729041,0.729041,0.570726,0.85053,22,0.829844,1.22829,1e-12,1.22829,1.22829,1e-12,1e-12,1,identity
734,0,-0.00955745,0.497611,0.497611,1.78126,0.444885,22,0.829844,1.36987,4.84244e-05,1.36987,1.36987,4.84244e-05,4.84244e-05,0,identity
735,0,0.0089608,0.50224,0.50224,1.97412,0.423429,22,0.829844,1.69743,1e-12,1.69743,1.69743,1e-12,1e-12,0.001954,identity
736,0,0.753477,0.679936,0.679936,1.16693,0.679086,24,0.829844,0.273027,1e-12,0.273027,0.273027,1e-12,1e-12,0.783203,identity
737,0,0.236786,0.558922,0.558922,3.03747,0.196056,22,0.829844,0.721646,3.00957e-05,0.721646,0.721646,3.00957e-05,3.00957e-05,0.238281,identity
738,0,0.990145,0.729117,0.729117,0.523966,0.854937,22,0.829844,-1.80202,1e-12,-1.80202,-1.80202,1e-12,1e-12,1,identity
739,0,0.99302,0.729684,0.729684,0.525117,0.862846,22,0.829844,1.40757,1e-12,1.40757,1.40757,1e-12,1e-12,1,identity
740,0,-0.00224315,0.499439,0.499439,1.86068,0.434614,22,0.829844,-1.67937,1e-12,-1.67937,-1.67937,1e-12,1e-12,0,identity
741,0,-0.000114431,0.499971,0.499971,1.88369,0.432318,22,0.829844,-0.323523,1e-12,-0.323523,-0.323523,1e-12,1e-12,0,identity
742,0,0.993067,0.729693,0.729693,0.531489,0.862688,22,0.829844,-0.344867,1e-12,-0.344867,-0.344867,1e-12,1e-12,1,identity
743,0,0.9927,0.729621,0.729621,0.522608,0.862046,22,0.829844,0.375593,1e-12,0.375593,0.375593,1e-12,1e-12,1,identity
744,0,0.898729,0.710688,0.710688,0.845582,0.602145,22,0.829844,-0.066221,0.00034912,-0.066221,-0.066221,0.00034912,0.00034912,0.880859,identity
745,0,0.986675,0.728431,0.728431,0.595536,0.83922,22,0.829844,1.00357,0.000202452,1.00357,1.00357,0.000202452,0.000202452,1,identity
746,0,0.989409,0.728971,0.728971,0.573806,0.849239,22,0.829844,-1.4479,1e-12,-1.4479,-1.4479,1e-12,1e-12,1,identity
747,0,0.981356,0.727377,0.727377,0.554394,0.830335,22,0.829844,0.987377,1e-12,0.987377,0.987377,1e-12,1e-12,0.990234,identity
748,0,-0.00663866,0.49834,0.49834,1.81215,0.440142,22,0.829844,-1.51225,0.00030756,-1.51225,-1.51225,0.00030756,0.00030756,0,identity
749,0,-0.00980255,0.497549,0.497549,1.77879,0.445336,22,0.829844,-1.50628,1e-12,-1.50628,-1.50628,1e-12,1e-12,0,identity
750,0,0.98787,0.728667,0.728667,0.586424,0.843603,22,0.829844,-0.814794,1e-12,-0.814794,-0.814794,1e-12,1e-12,1,identity
751,0,0.988234,0.728739,0.728739,0.583527,0.844946,22,0.829844,-0.718283,0.000175506,-0.718283,-0.718283,0.000175506,0.000175506,1,identity
752,0,-0.00939948,0.49765,0.49765,1.78283,0.444595,22,0.829844,1.53649,1e-12,1.53649,1.53649,1e-12,1e-12,0,identity
753,0,0.989681,0.729025,0.729025,0.571444,0.850234,22,0.829844,1.056,1e-12,1.056,1.056,1e-12,1e-12,1,identity
754,0,0.0451165,0.511277,0.511277,2.24145,0.388239,22,0.829844,0.657756,0.000485284,0.657756,0.657756,0.000485284,0.000485284,0.058593,identity
755,0,-0.00448887,0.498878,0.498878,1.83588,0.437261,22,0.829844,0.561901,1e-12,0.561901,0.561901,1e-12,1e-12,0,identity
756,0,0.988236,0.728739,0.728739,0.529196,0.849566,22,0.829844,-0.245368,1e-12,-0.245368,-0.245368,1e-12,1e-12,1,identity
757,0,0.545509,0.633093,0.633093,2.42708,0.432834,24,0.829844,-0.213483,1e-12,-0.213483,-0.213483,1e-12,1e-12,0.517578,identity
758,0,0.0700412,0.517503,0.517503,2.3771,0.363235,22,0.829844,0.590011,1e-12,0.590011,0.590011,1e-12,1e-12,0.035155,identity
759,0,0.711868,0.670814,0.670814,1.32833,0.70487,24,0.829844,-1.68896,1e-12,-1.68896,-1.68896,1e-12,1e-12,0.705078,identity
760,0,0.198018,0.549343,0.549343,2.89907,0.234142,22,0.829844,-1.48354,1e-12,-1.48354,-1.48354,1e-12,1e-12,0.183594,identity
761,0,0.0863951,0.521585,0.521585,2.45406,0.346747,22,0.829844,-0.748461,2.26628e-05,-0.748461,-0.748461,2.26628e-05,2.26628e-05,0.091797,identity
762,0,0.993019,0.729684,0.729684,0.533004,0.862473,22,0.829844,1.73319,0.000163147,1.73319,1.73319,0.000163147,0.000163147,1,identity
763,0,-0.00881673,0.497796,0.497796,1.78882,0.44357,22,0.829844,-0.572803,0.00042186,-0.572803,-0.572803,0.00042186,0.00042186,0,identity
764,0,0.161194,0.540211,0.540211,2.75672,0.27116,22,0.829844,1.52662,1e-12,1.52662,1.52662,1e-12,1e-12,0.169921,identity
765,0,0.973019,0.725721,0.725721,0.58857,0.807233,22,0.829844,-0.631182,2.26628e-05,-0.631182,-0.631182,2.26628e-05,2.26628e-05,1,identity
766,0,0.988589,0.728809,0.728809,0.58067,0.846238,22,0.829844,1.27581,8.74263e-05,1.27581,1.27581,8.74263e-05,8.74263e-05,1,identity
767,0,0.143609,0.535841,0.535841,2.68842,0.288878,22,0.829844,1.2647,1e-12,1.2647,1.2647,1e-12,1e-12,0.128906,identity
768,0,0.988202,0.728733,0.728733,0.58378,0.844832,22,0.829844,1.84552,1e-12,1.84552,1.84552,1e-12,1e-12,1,identity
769,0,-0.00564151,0.49859,0.49859,1.82313,0.438755,22,0.829844,0.101405,1e-12,0.101405,0.101405,1e-12,1e-12,0,identity
770,0,0.106734,0.526658,0.526658,2.54147,0.326194,22,0.829844,1.38898,1e-12,1.38898,1.38898,1e-12,1e-12,0.103515,identity
771,0,0.957037,0.722528,0.722528,0.653651,0.763152,22,0.829844,0.970066,1e-12,0.970066,0.970066,1e-12,1e-12,0.96875,identity
772,0,0.0217997,0.50545,0.50545,2.08272,0.411146,22,0.829844,-0.755096,1e-12,-0.755096,-0.755096,1e-12,1e-12,0,identity
773,0,0.019828,0.504957,0.504957,2.06726,0.413029,22,0.829844,1.85196,1e-12,1.85196,1.85196,1e-12,1e-12,0.009766,identity
774,0,0.0575804,0.514391,0.514391,2.31261,0.375786,22,0.829844,-0.269667,7.34478e-05,-0.269667,-0.269667,7.34478e-05,7.34478e-05,0.060544,identity
775,0,0.990937,0.729273,0.729273,0.559845,0.854799,22,0.829844,1.63156,1e-12,1.63156,1.63156,1e-12,1e-12,1,identity
776,0,0.99223,0.729528,0.729528,0.545778,0.859485,22,0.829844,1.87372,0.000638759,1.87372,1.87372,0.000638759,0.000638759,1,identity
777,0,0.0613378,0.51533,0.51533,2.33272,0.371983,22,0.829844,0.811804,1e-12,0.811804,0.811804,1e-12,1e-12,0.052734,identity
778,0,0.992435,0.729569,0.729569,0.521841,0.861333,22,0.829844,1.51601,0.000424379,1.51601,1.51601,0.000424379,0.000424379,1,identity
779,0,0.986638,0.728423,0.728423,0.595828,0.839072,22,0.829844,1.55866,0.000734476,1.55866,1.55866,0.000734476,0.000734476,1,identity
780,0,0.0352086,0.508801,0.508801,2.17878,0.398061,22,0.829844,0.012777,1e-12,0.012777,0.012777,1e-12,1e-12,0.027344,identity
781,0,0.986,0.728297,0.728297,0.600488,0.836735,22,0.829844,-0.406923,1e-12,-0.406923,-0.406923,1e-12,1e-12,1,identity
782,0,0.163201,0.54071,0.54071,2.76467,0.269091,22,0.829844,0.125417,1e-12,0.125417,0.125417,1e-12,1e-12,0.150391,identity
783,0,0.152804,0.538127,0.538127,2.72402,0.27965,22,0.829844,0.707849,1e-12,0.707849,0.707849,1e-12,1e-12,0.15625,identity
784,0,0.0648947,0.516218,0.516218,2.35117,0.368425,22,0.829844,-0.292857,1e-12,-0.292857,-0.292857,1e-12,1e-12,0.052735,identity
785,0,0.943466,0.719799,0.719799,0.705134,0.72571,22,0.829844,1.47745,0.000701271,1.47745,1.47745,0.000701271,0.000701271,0.953125,identity
786,0,0.0240483,0.506012,0.506012,2.0999,0.408974,22,0.829844,1.19839,1e-12,1.19839,1.19839,1e-12,1e-12,0.017578,identity
787,0,0.988085,0.72871,0.72871,0.584723,0.844393,22,0.829844,1.67173,0.000334436,1.67173,1.67173,0.000334436,0.000334436,1,identity
788,0,-0.0108138,0.497297,0.497297,1.76885,0.44729,22,0.829844,0.98526,1e-12,0.98526,0.98526,1e-12,1e-12,0,identity
789,0,-0.00831858,0.49792,0.49792,1.79405,0.442733,22,0.829844,-0.313618,1e-12,-0.313618,-0.313618,1e-12,1e-12,0,identity
790,0,0.0140358,0.503509,0.503509,2.01941,0.418593,22,0.829844,-1.89149,1e-12,-1.89149,-1.89149,1e-12,1e-12,0,identity
791,0,-0.0107586,0.49731,0.49731,1.76939,0.44718,22,0.829844,-0.47062,1e-12,-0.47062,-0.47062,1e-12,1e-12,0,identity
792,0,0.779246,0.685518,0.685518,1.10081,0.640279,24,0.829844,-1.88455,1e-12,-1.88455,-1.88455,1e-12,1e-12,0.757813,identity
793,0,0.0466019,0.511648,0.511648,2.25035,0.386755,22,0.829844,0.501216,0.000156875,0.501216,0.501216,0.000156875,0.000156875,0.044922,identity
794,0,-0.00466826,0.498833,0.498833,1.83389,0.437486,22,0.829844,-0.885141,1e-12,-0.885141,-0.885141,1e-12,1e-12,0,identity
795,0,0.986709,0.728437,0.728437,0.595287,0.839343,22,0.829844,0.910561,1e-12,0.910561,0.910561,1e-12,1e-12,1,identity
796,0,0.991628,0.729409,0.729409,0.55273,0.857306,22,0.829844,-1.70137,1e-12,-1.70137,-1.70137,1e-12,1e-12,1,identity
797,0,0.991983,0.729479,0.729479,0.548753,0.858589,22,0.829844,0.493195,1e-12,0.493195,0.493195,1e-12,1e-12,1,identity
798,0,0.992967,0.729674,0.729674,0.534293,0.862259,22,0.829844,-0.009027,1e-12,-0.009027,-0.009027,1e-12,1e-12,1,identity
799,0,0.892218,0.709348,0.709348,0.862728,0.584195,22,0.829844,-1.12561,1e-12,-1.12561,-1.12561,1e-12,1e-12,0.880476,identity
800,0,0.00454581,0.501136,0.501136,1.93175,0.427655,22,0.829844,1.12263,1e-12,1.12263,1.12263,1e-12,1e-12,0,identity
801,0,0.988671,0.728825,0.728825,0.579986,0.846548,22,0.829844,-1.07424,0.000316757,-1.07424,-1.07424,0.000316757,0.000316757,1,identity
802,0,0.496859,0.621721,0.621721,2.72126,0.338406,24,0.829844,1.61271,6.28152e-05,1.61271,1.61271,6.28152e-05,6.28152e-05,0.503906,identity
803,0,0.987806,0.728654,0.728654,0.58692,0.843373,22,0.829844,0.853229,1e-12,0.853229,0.853229,1e-12,1e-12,1,identity
804,0,0.987798,0.728653,0.728653,0.586989,0.843339,22,0.829844,-0.606552,0.000156876,-0.606552,-0.606552,0.000156876,0.000156876,1,identity
805,0,0.11534,0.528803,0.528803,2.57662,0.317494,22,0.829844,-0.382757,1e-12,-0.382757,-0.382757,1e-12,1e-12,0.11328,identity
806,0,-0.00721533,0.498196,0.498196,1.80587,0.440994,22,0.829844,-0.777801,1e-12,-0.777801,-0.777801,1e-12,1e-12,0,identity
807,0,0.987895,0.728672,0.728672,0.586211,0.843706,22,0.829844,0.633638,0.000222566,0.633638,0.633638,0.000222566,0.000222566,1,identity
808,0,-0.00664838,0.498338,0.498338,1.81206,0.440158,22,0.829844,1.78238,1e-12,1.78238,1.78238,1e-12,1e-12,0,identity
809,0,-0.00205851,0.499485,0.499485,1.8627,0.434408,22,0.829844,1.58082,1e-12,1.58082,1.58082,1e-12,1e-12,0,identity
810,0,-0.00872837,0.497818,0.497818,1.78977,0.443422,22,0.829844,0.660547,1e-12,0.660547,0.660547,1e-12,1e-12,0,identity
811,0,-0.00597786,0.498506,0.498506,1.81944,0.439214,22,0.829844,1.81547,1e-12,1.81547,1.81547,1e-12,1e-12,0,identity
812,0,0.147296,0.536758,0.536758,2.70263,0.285197,22,0.829844,-0.138534,8.7429e-05,-0.138534,-0.138534,8.7429e-05,8.7429e-05,0.15625,identity
813,0,0.000833817,0.500208,0.500208,1.89374,0.43134,22,0.829844,1.26422,1e-12,1.26422,1.26422,1e-12,1e-12,0,identity
814,0,0.13816,0.534485,0.534485,2.66699,0.29443,22,0.829844,1.85003,0.000418993,1.85003,1.85003,0.000418993,0.000418993,0.130859,identity
815,0,0.000234516,0.500059,0.500059,1.88739,0.431958,22,0.829844,-1.17574,0.000281037,-1.17574,-1.17574,0.000281037,0.000281037,0,identity
816,0,0.0416222,0.510404,0.510404,2.22006,0.391694,22,0.829844,1.41526,1e-12,1.41526,1.41526,1e-12,1e-12,0.042967,identity
817,0,0.67583,0.662807,0.662807,1.53745,0.681236,24,0.829844,-1.56104,8.39584e-05,-1.56104,-1.56104,8.39584e-05,8.39584e-05,0.669922,identity
818,0,-0.0111116,0.497222,0.497222,1.76601,0.447895,22,0.829844,-1.40551,1e-12,-1.40551,-1.40551,1e-12,1e-12,0,identity
819,0,-0.00616014,0.49846,0.49846,1.81743,0.439467,22,0.829844,-1.40986,1e-12,-1.40986,-1.40986,1e-12,1e-12,0,identity
820,0,0.108483,0.527094,0.527094,2.54876,0.3244,22,0.829844,-1.16626,1e-12,-1.16626,-1.16626,1e-12,1e-12,0.080078,identity
821,0,0.988895,0.72887,0.72887,0.527224,0.851418,22,0.829844,0.714223,1e-12,0.714223,0.714223,1e-12,1e-12,1,identity
822,0,0.0183505,0.504588,0.504588,2.05541,0.414469,22,0.829844,1.32164,1e-12,1.32164,1.32164,1e-12,1e-12,0.011719,identity
823,0,0.992005,0.729484,0.729484,0.548497,0.858668,22,0.829844,-1.381,1e-12,-1.381,-1.381,1e-12,1e-12,1,identity
824,0,0.0381968,0.509548,0.509548,2.19833,0.395115,22,0.829844,-0.597883,1e-12,-0.597883,-0.597883,1e-12,1e-12,0.037108,identity
825,0,0.0115704,0.502893,0.502893,1.99784,0.420939,22,0.829844,1.81887,4.11378e-05,1.81887,1.81887,4.11378e-05,4.11378e-05,0,identity
